Year,Region,Material,Offices,Retail+,Hotels+,Govt+
2050,22,wood,11.95625222431097,11.95625222431097,11.95625222431097,11.95625222431097
2050,22,copper,3.9,2.3,3.5,3.4
2050,22,aluminium,4.8,2.4,4.4,5.8
2050,22,glass,1.828156825410843,1.828156825410843,1.828156825410843,1.828156825410843
2050,22,brick,355.1518505741737,355.1518505741737,355.1518505741737,355.1518505741737
2050,22,plastics,1.1994062379999997,1.1994062379999997,1.1994062379999997,1.1994062379999997
2050,23,steel,104.85473975694765,104.85473975694765,104.85473975694765,104.85473975694765
2050,23,concrete,657.6984380486647,657.6984380486647,657.6984380486647,657.6984380486647
2050,23,wood,15.24117077649527,15.24117077649527,15.24117077649527,15.24117077649527
2050,23,copper,3.9,2.3,3.5,3.4
2050,23,aluminium,4.8,2.4,4.4,5.8
2050,23,glass,1.4345875886751214,1.4345875886751214,1.4345875886751214,1.4345875886751214
2050,23,brick,75.38282980397807,75.38282980397807,75.38282980397807,75.38282980397807
2050,23,plastics,1.199406238,1.199406238,1.199406238,1.199406238
2050,24,steel,72.19330551967117,72.19330551967117,72.19330551967117,72.19330551967117
2050,24,concrete,803.4141029332287,803.4141029332287,803.4141029332287,803.4141029332287
2050,24,wood,20.67845987618374,20.67845987618374,20.67845987618374,20.67845987618374
2050,24,copper,3.9,2.3,3.5,3.4
2050,24,aluminium,4.8,2.4,4.4,5.8
2050,24,glass,1.9456797834862467,1.9456797834862467,1.9456797834862467,1.9456797834862467
2050,24,brick,194.24184883624932,194.24184883624932,194.24184883624932,194.24184883624932
2050,24,plastics,1.1939133341458974,1.1939133341458974,1.1939133341458974,1.1939133341458974
2050,25,steel,55.537622135357196,55.537622135357196,55.537622135357196,55.537622135357196
2050,25,concrete,1134.366933131049,1134.366933131049,1134.366933131049,1134.366933131049
2050,25,wood,12.737633807824968,12.737633807824968,12.737633807824968,12.737633807824968
2050,25,copper,3.9,2.3,3.5,3.4
2050,25,aluminium,4.8,2.4,4.4,5.8
2050,25,glass,1.7934190056160773,1.7934190056160773,1.7934190056160773,1.7934190056160773
2050,25,brick,384.4291003259289,384.4291003259289,384.4291003259289,384.4291003259289
2050,25,plastics,1.199406238,1.199406238,1.199406238,1.199406238
2050,26,steel,36.697811388980085,36.697811388980085,36.697811388980085,36.697811388980085
2050,26,concrete,648.843773340858,648.843773340858,648.843773340858,648.843773340858
2050,26,wood,18.36529696778985,18.36529696778985,18.36529696778985,18.36529696778985
2050,26,copper,3.9,2.3,3.5,3.4
2050,26,aluminium,4.8,2.4,4.4,5.8
2050,26,glass,1.7450564116372482,1.7450564116372482,1.7450564116372482,1.7450564116372482
2050,26,brick,568.7559371130562,568.7559371130562,568.7559371130562,568.7559371130562
2050,26,plastics,1.199406238,1.199406238,1.199406238,1.199406238
