typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20120101","2012","52","2012","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H4","HS","true","7602","Aluminium; waste and scrap","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6769762","false","8","kg","6570372","false","6769762","false","0","false",,"11507425","11507425","0","false","true",
"C","A","20120101","2012","52","2012","90","SLB","Solomon Isds","X","Export","0","W00","World","0","W00","World","H2","HS","true","7602","Aluminium; waste and scrap","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","252460.314","true","-1","N/A","0","false","252460.314","true",,"false",,"98849.809","98849.809","0","false","true",
"C","A","20120101","2012","52","2012","96","BRN","Brunei Darussalam","M","Import","0","W00","World","0","W00","World","H3","HS","true","7602","Aluminium; waste and scrap","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6297","true","-1","N/A",,"false","6297","true",,"false","12068",,"12068","6","true","false",
"C","A","20120101","2012","52","2012","96","BRN","Brunei Darussalam","X","Export","0","W00","World","0","W00","World","H3","HS","true","7602","Aluminium; waste and scrap","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","667411","true","-1","N/A",,"false","667411","true",,"false",,"1213406","1213406","6","true","false",
"C","A","20120101","2012","52","2012","100","BGR","Bulgaria","M","Import","0","W00","World","0","W00","World","H4","HS","true","7602","Aluminium; waste and scrap","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1581578","false","-1","N/A",,"false","1581578","false",,"false","2397507",,"2397507","0","true","false",
"C","A","20120101","2012","52","2012","100","BGR","Bulgaria","X","Export","0","W00","World","0","W00","World","H4","HS","true","7602","Aluminium; waste and scrap","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","25579383","false","-1","N/A",,"false","25579383","false",,"false",,"43370187","43370187","0","true","false",
"C","A","20120101","2012","52","2012","104","MMR","Myanmar","M","Import","0","W00","World","0","W00","World","H4","HS","true","7602","Aluminium; waste and scrap","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","609","true","-1","N/A",,"false","609","true",,"false","1050",,"1050","6","true","false",
"C","A","20120101","2012","52","2012","108","BDI","Burundi","M","Import","0","W00","World","0","W00","World","H2","HS","true","7602","Aluminium; waste and scrap","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3150","false","-1","N/A",,"false","3150","false",,"false","4009",,"4009","0","true","false",
"C","A","20120101","2012","52","2012","112","BLR","Belarus","M","Import","0","W00","World","0","W00","World","H4","HS","true","7602","Aluminium; waste and scrap","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2537629","false","-1","N/A",,"false","2537629","false",,"false","4296900",,"4296900","0","true","false",
"C","A","20120101","2012","52","2012","112","BLR","Belarus","X","Export","0","W00","World","0","W00","World","H4","HS","true","7602","Aluminium; waste and scrap","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1075737","false","-1","N/A",,"false","1075737","false",,"false",,"2434200","2434200","0","true","false",
"C","A","20120101","2012","52","2012","116","KHM","Cambodia","X","Export","0","W00","World","0","W00","World","H4","HS","true","7602","Aluminium; waste and scrap","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3943893","false","-1","N/A",,"false","3943893","false",,"false",,"6743941","6743941","0","true","false",
