! Data imported from: X:\user\arpf\Environments\IMAGE_Materials\2_TIMER\outputlib\TIMER_3_4\IMAGE_Materials\SSP2\T2RT\endem\transport\trvl_loadfactor.dat;;;;;;;;
real main.em.dem.trp.trvl.ModeT.loadfactor2[26,7](t) = [;;;;;;;;
unit=person/vehicle;;;;;;;;
;;;;bus;train;car;highspeedtrain;airplane
t;DIM_ 1;class_ 1;class_ 2;class_ 3;class_ 4;class_ 5;class_ 6;class_ 7
2040;11;0;0;20.27982;27.22004;1.557818;310.333;124
2040;12;0;0;21.29494;28.58254;1.592437;310.333;124
2040;13;0;0;21.4343;28.76959;1.597118;310.333;124
2040;14;0;0;25.50894;34.23868;1.727228;310.333;124
2040;15;0;0;24.54742;32.9481;1.697621;310.333;124
2040;16;0;0;23.34147;31.32945;1.65957;310.333;124
2040;17;0;0;22.05402;29.6014;1.617735;310.333;124
2040;18;0;0;25.71196;34.51117;1.7334;310.333;124
2040;19;0;0;21.23094;28.49664;1.590282;310.333;124
2040;20;0;0;22.06665;29.61835;1.618152;310.333;124
2040;21;0;0;23.94253;32.1362;1.678667;310.333;124
2040;22;0;0;23.88393;32.05755;1.676817;310.333;124
2040;23;0;0;20.31942;27.27318;1.559186;310.333;124
2040;24;0;0;20.08193;26.95441;1.550959;310.333;124
2040;25;0;0;28.26319;37.93549;1.808787;310.333;124
2040;26;0;0;32.48973;43.60844;1.925856;310.333;124
2041;1;0;0;19.29714;25.90106;1.523386;310.333;124
2041;2;0;0;18.9718;25.46438;1.511774;310.333;124
2041;3;0;0;23.8659;32.03334;1.676247;310.333;124
2041;4;0;0;24.9438;33.48013;1.709902;310.333;124
2041;5;0;0;24.07806;32.31811;1.682936;310.333;124
2041;6;0;0;24.46806;32.84158;1.695149;310.333;124
2041;7;0;0;24.39979;32.74994;1.693018;310.333;124
2041;8;0;0;32.24538;43.28048;1.919324;310.333;124
2041;9;0;0;33.25422;44.63457;1.946117;310.333;124
2041;10;0;0;25.05128;33.62439;1.713213;310.333;124
2041;11;0;0;20.22474;27.1461;1.555913;310.333;124
2041;12;0;0;21.22737;28.49185;1.590162;310.333;124
2041;13;0;0;21.35135;28.65826;1.594334;310.333;124
2041;14;0;0;25.36889;34.05069;1.722954;310.333;124
2041;15;0;0;24.45374;32.82235;1.694702;310.333;124
2041;16;0;0;23.25514;31.21357;1.656805;310.333;124
2041;17;0;0;21.97687;29.49785;1.615186;310.333;124
2041;18;0;0;25.5297;34.26654;1.72786;310.333;124
2041;19;0;0;21.1769;28.42411;1.588459;310.333;124
2041;20;0;0;21.97143;29.49054;1.615006;310.333;124
2041;21;0;0;23.82475;31.97811;1.674946;310.333;124
2041;22;0;0;23.75915;31.89006;1.672869;310.333;124
2041;23;0;0;20.26667;27.20238;1.557364;310.333;124
2041;24;0;0;20.01055;26.8586;1.548476;310.333;124
2041;25;0;0;28.0478;37.64639;1.802571;310.333;124
2041;26;0;0;32.26604;43.3082;1.919877;310.333;124
2042;1;0;0;19.23097;25.81224;1.521033;310.333;124
2042;2;0;0;18.93845;25.41961;1.510577;310.333;124
2042;3;0;0;23.76136;31.89303;1.672939;310.333;124
2042;4;0;0;24.80322;33.29144;1.705558;310.333;124
2042;5;0;0;23.92916;32.11825;1.678245;310.333;124
2042;6;0;0;24.34532;32.67684;1.691317;310.333;124
2042;7;0;0;24.241;32.53682;1.688052;310.333;124
2042;8;0;0;32.05384;43.02339;1.914186;310.333;124
2042;9;0;0;33.01722;44.31645;1.939863;310.333;124
2042;10;0;0;24.89729;33.41771;1.708466;310.333;124
2042;11;0;0;20.17063;27.07347;1.554038;310.333;124
2042;12;0;0;21.16044;28.40202;1.587903;310.333;124
2042;13;0;0;21.27077;28.5501;1.591624;310.333;124
2042;14;0;0;25.23227;33.86732;1.718772;310.333;124
2042;15;0;0;24.36379;32.70162;1.691894;310.333;124
2042;16;0;0;23.17048;31.09994;1.654088;310.333;124
2042;17;0;0;21.90269;29.39829;1.612731;310.333;124
2042;18;0;0;25.35596;34.03334;1.722559;310.333;124
2042;19;0;0;21.1232;28.35203;1.586645;310.333;124
2042;20;0;0;21.87781;29.36488;1.611906;310.333;124
2042;21;0;0;23.71112;31.8256;1.671346;310.333;124
2042;22;0;0;23.63889;31.72865;1.669053;310.333;124
2042;23;0;0;20.2141;27.13181;1.555544;310.333;124
2042;24;0;0;19.94143;26.76583;1.546067;310.333;124
2042;25;0;0;27.8457;37.37513;1.796715;310.333;124
2042;26;0;0;32.0592;43.03058;1.91433;310.333;124
2043;1;0;0;19.16654;25.72577;1.518737;310.333;124
2043;2;0;0;18.90567;25.37562;1.5094;310.333;124
2043;3;0;0;23.66036;31.75746;1.669735;310.333;124
2043;4;0;0;24.66841;33.11049;1.701381;310.333;124
2043;5;0;0;23.7858;31.92584;1.673713;310.333;124
2043;6;0;0;24.22697;32.51799;1.687612;310.333;124
2043;7;0;0;24.09115;32.33568;1.683348;310.333;124
2043;8;0;0;31.87637;42.78517;1.909409;310.333;124
2043;9;0;0;32.79733;44.02132;1.934039;310.333;124
2043;10;0;0;24.74975;33.21967;1.703903;310.333;124
2043;11;0;0;20.11748;27.00213;1.552194;310.333;124
2043;12;0;0;21.09414;28.31303;1.585663;310.333;124
2043;13;0;0;21.19244;28.44497;1.588984;310.333;124
2043;14;0;0;25.09892;33.68834;1.714679;310.333;124
2043;15;0;0;24.27734;32.58559;1.68919;310.333;124
2043;16;0;0;23.08744;30.98848;1.651418;310.333;124
2043;17;0;0;21.83132;29.30249;1.610364;310.333;124
2043;18;0;0;25.19007;33.81068;1.717478;310.333;124
2043;19;0;0;21.06981;28.28037;1.584839;310.333;124
2043;20;0;0;21.78573;29.24129;1.608849;310.333;124
2043;21;0;0;23.6014;31.67833;1.667861;310.333;124
2043;22;0;0;23.52288;31.57294;1.665362;310.333;124
2043;23;0;0;20.1617;27.06149;1.553729;310.333;124
2043;24;0;0;19.87447;26.67595;1.543728;310.333;124
2043;25;0;0;27.6556;37.11996;1.791185;310.333;124
2043;26;0;0;31.8673;42.77301;1.909164;310.333;124
2044;1;0;0;19.10378;25.64152;1.516497;310.333;124
2044;2;0;0;18.87346;25.33238;1.508242;310.333;124
2044;3;0;0;23.56269;31.62637;1.66663;310.333;124
2044;4;0;0;24.53898;32.93678;1.697358;310.333;124
2044;5;0;0;23.64763;31.74038;1.669331;310.333;124
2044;6;0;0;24.11275;32.36468;1.684027;310.333;124
2044;7;0;0;23.94943;32.14546;1.678884;310.333;124
2044;8;0;0;31.7114;42.56375;1.904956;310.333;124
2044;9;0;0;32.59267;43.74662;1.928599;310.333;124
2044;10;0;0;24.6082;33.02968;1.699511;310.333;124
2044;11;0;0;20.06525;26.93203;1.55038;310.333;124
2044;12;0;0;21.02845;28.22486;1.583439;310.333;124
2044;13;0;0;21.11626;28.34272;1.586411;310.333;124
2044;14;0;0;24.96868;33.51352;1.710669;310.333;124
2044;15;0;0;24.19417;32.47396;1.686583;310.333;124
2044;16;0;0;23.00595;30.8791;1.648793;310.333;124
2044;17;0;0;21.76259;29.21024;1.60808;310.333;124
2044;18;0;0;25.03142;33.59774;1.712602;310.333;124
2044;19;0;0;21.01674;28.20915;1.583042;310.333;124
2044;20;0;0;21.69513;29.11969;1.605835;310.333;124
2044;21;0;0;23.49536;31.536;1.664485;310.333;124
2044;22;0;0;23.41086;31.42258;1.661789;310.333;124
2044;23;0;0;20.10947;26.99139;1.551916;310.333;124
2044;24;0;0;19.80954;26.58881;1.541457;310.333;124
2044;25;0;0;27.47635;36.87937;1.785951;310.333;124
2044;26;0;0;31.6887;42.53328;1.904342;310.333;124
2045;1;0;0;19.0426;25.5594;1.51431;310.333;124
2045;2;0;0;18.8418;25.28989;1.507103;310.333;124
2045;3;0;0;23.46817;31.49951;1.663618;310.333;124
2045;4;0;0;24.41458;32.76979;1.69348;310.333;124
2045;5;0;0;23.5143;31.56142;1.665089;310.333;124
2045;6;0;0;24.00242;32.21659;1.680555;310.333;124
2045;7;0;0;23.81514;31.96522;1.674642;310.333;124
2045;8;0;0;31.55761;42.35733;1.900793;310.333;124
2045;9;0;0;32.40162;43.49018;1.923504;310.333;124
2045;10;0;0;24.47223;32.84717;1.695278;310.333;124
2045;11;0;0;20.01392;26.86313;1.548594;310.333;124
2045;12;0;0;20.96336;28.13749;1.581231;310.333;124
2045;13;0;0;21.04213;28.24322;1.583902;310.333;124
2045;14;0;0;24.84139;33.34267;1.706739;310.333;124
2045;15;0;0;24.1141;32.36648;1.684069;310.333;124
2045;16;0;0;22.92595;30.77173;1.64621;310.333;124
2045;17;0;0;21.69634;29.12132;1.605876;310.333;124
2045;18;0;0;24.87948;33.3938;1.707916;310.333;124
2045;19;0;0;20.96399;28.13834;1.581253;310.333;124
2045;20;0;0;21.60596;29;1.602862;310.333;124
2045;21;0;0;23.3928;31.39834;1.661211;310.333;124
2045;22;0;0;23.3026;31.27727;1.658326;310.333;124
2045;23;0;0;20.05742;26.92151;1.550107;310.333;124
2045;24;0;0;19.74656;26.50428;1.53925;310.333;124
2045;25;0;0;27.30696;36.65202;1.780988;310.333;124
2045;26;0;0;31.52199;42.30952;1.899827;310.333;124
2046;1;0;0;18.98328;25.47979;1.512185;310.333;124
2046;2;0;0;18.81028;25.24759;1.505968;310.333;124
2046;3;0;0;23.36326;31.3587;1.660267;310.333;124
2046;4;0;0;24.27286;32.57957;1.689049;310.333;124
2046;5;0;0;23.36106;31.35573;1.660197;310.333;124
2046;6;0;0;23.88081;32.05336;1.676718;310.333;124
2046;7;0;0;23.65187;31.74606;1.669465;310.333;124
2046;8;0;0;31.34932;42.07775;1.895137;310.333;124
2046;9;0;0;32.15329;43.15687;1.916856;310.333;124
2046;10;0;0;24.31335;32.63393;1.690317;310.333;124
2046;11;0;0;19.96275;26.79445;1.546811;310.333;124
2046;12;0;0;20.90722;28.06214;1.579324;310.333;124
2046;13;0;0;20.97075;28.14742;1.581482;310.333;124
2046;14;0;0;24.71491;33.1729;1.702823;310.333;124
2046;15;0;0;24.02921;32.25255;1.681399;310.333;124
2046;16;0;0;22.84829;30.66749;1.643698;310.333;124
2046;17;0;0;21.62716;29.02845;1.603569;310.333;124
2046;18;0;0;24.71538;33.17354;1.702838;310.333;124
2046;19;0;0;20.9144;28.07178;1.579568;310.333;124
2046;20;0;0;21.51766;28.88148;1.59991;310.333;124
2046;21;0;0;23.29004;31.26042;1.657924;310.333;124
2046;22;0;0;23.19423;31.13182;1.654851;310.333;124
2046;23;0;0;20.00481;26.85091;1.548276;310.333;124
2046;24;0;0;19.68158;26.41706;1.536968;310.333;124
2046;25;0;0;27.10647;36.38292;1.775092;310.333;124
2046;26;0;0;31.29936;42.01071;1.893777;310.333;124
2047;1;0;0;18.92542;25.40213;1.51011;310.333;124
2047;2;0;0;18.77928;25.20598;1.504851;310.333;124
2047;3;0;0;23.26172;31.22241;1.657016;310.333;124
2047;4;0;0;24.13676;32.3969;1.684781;310.333;124
2047;5;0;0;23.21347;31.15764;1.655469;310.333;124
2047;6;0;0;23.76334;31.89569;1.673002;310.333;124
2047;7;0;0;23.49769;31.53913;1.664559;310.333;124
2047;8;0;0;31.1565;41.81896;1.889883;310.333;124
2047;9;0;0;31.9229;42.84764;1.910663;310.333;124
2047;10;0;0;24.16097;32.4294;1.685542;310.333;124
2047;11;0;0;19.91245;26.72694;1.545056;310.333;124
2047;12;0;0;20.85148;27.98732;1.577428;310.333;124
2047;13;0;0;20.90104;28.05385;1.579114;310.333;124
2047;14;0;0;24.59114;33.00677;1.69898;310.333;124
2047;15;0;0;23.94735;32.14268;1.678819;310.333;124
2047;16;0;0;22.77204;30.56514;1.641228;310.333;124
2047;17;0;0;21.56032;28.93875;1.601337;310.333;124
2047;18;0;0;24.55805;32.96237;1.697951;310.333;124
2047;19;0;0;20.865;28.00548;1.577888;310.333;124
2047;20;0;0;21.43048;28.76447;1.596991;310.333;124
2047;21;0;0;23.19038;31.12665;1.654728;310.333;124
2047;22;0;0;23.08917;30.9908;1.651474;310.333;124
2047;23;0;0;19.9524;26.78056;1.54645;310.333;124
2047;24;0;0;19.61853;26.33243;1.534751;310.333;124
2047;25;0;0;26.91761;36.12942;1.769516;310.333;124
2047;26;0;0;31.09287;41.73355;1.888145;310.333;124
2048;1;0;0;18.86897;25.32635;1.508081;310.333;124
2048;2;0;0;18.74879;25.16504;1.503751;310.333;124
2048;3;0;0;23.16337;31.0904;1.65386;310.333;124
2048;4;0;0;24.00591;32.22127;1.680665;310.333;124
2048;5;0;0;23.07117;30.96664;1.650894;310.333;124
2048;6;0;0;23.64978;31.74326;1.669399;310.333;124
2048;7;0;0;23.3518;31.34331;1.659901;310.333;124
2048;8;0;0;30.97743;41.57861;1.884987;310.333;124
2048;9;0;0;31.70845;42.55979;1.904876;310.333;124
2048;10;0;0;24.01462;32.23296;1.680939;310.333;124
2048;11;0;0;19.863;26.66057;1.543328;310.333;124
2048;12;0;0;20.79613;27.91303;1.575542;310.333;124
2048;13;0;0;20.83292;27.96242;1.576796;310.333;124
2048;14;0;0;24.46995;32.84412;1.695208;310.333;124
2048;15;0;0;23.86835;32.03663;1.676324;310.333;124
2048;16;0;0;22.69714;30.46461;1.638796;310.333;124
2048;17;0;0;21.49572;28.85204;1.599176;310.333;124
2048;18;0;0;24.40701;32.75964;1.693244;310.333;124
2048;19;0;0;20.81578;27.93941;1.576212;310.333;124
2048;20;0;0;21.34439;28.64892;1.5941;310.333;124
2048;21;0;0;23.09366;30.99683;1.651618;310.333;124
2048;22;0;0;22.98723;30.85398;1.648189;310.333;124
2048;23;0;0;19.90018;26.71047;1.544627;310.333;124
2048;24;0;0;19.55732;26.25027;1.532594;310.333;124
2048;25;0;0;26.73929;35.89008;1.764231;310.333;124
2048;26;0;0;30.90071;41.47564;1.882885;310.333;124
2049;1;0;0;18.81385;25.25238;1.506097;310.333;124
2049;2;0;0;18.71878;25.12477;1.502667;310.333;124
2049;3;0;0;23.06804;30.96244;1.650794;310.333;124
2049;4;0;0;23.87996;32.05222;1.676691;310.333;124
2049;5;0;0;22.93381;30.78227;1.646464;310.333;124
2049;6;0;0;23.53989;31.59577;1.665904;310.333;124
2049;7;0;0;23.21348;31.15765;1.655469;310.333;124
2049;8;0;0;30.81062;41.3547;1.880413;310.333;124
2049;9;0;0;31.50822;42.29104;1.899454;310.333;124
2049;10;0;0;23.87388;32.04406;1.676499;310.333;124
2049;11;0;0;19.81437;26.5953;1.541626;310.333;124
2049;12;0;0;20.74116;27.83925;1.573667;310.333;124
2049;13;0;0;20.76634;27.87305;1.574526;310.333;124
2049;14;0;0;24.35124;32.68478;1.691502;310.333;124
2049;15;0;0;23.79204;31.9342;1.67391;310.333;124
2049;16;0;0;22.62355;30.36583;1.636403;310.333;124
2049;17;0;0;21.43323;28.76816;1.597082;310.333;124
2049;18;0;0;24.26183;32.56477;1.688704;310.333;124
2049;19;0;0;20.76674;27.87358;1.57454;310.333;124
2049;20;0;0;21.25935;28.53477;1.591239;310.333;124
2049;21;0;0;22.99973;30.87075;1.648592;310.333;124
2049;22;0;0;22.88827;30.72115;1.644992;310.333;124
2049;23;0;0;19.84814;26.64062;1.542808;310.333;124
2049;24;0;0;19.49786;26.17046;1.530495;310.333;124
2049;25;0;0;26.57058;35.66363;1.759213;310.333;124
2049;26;0;0;30.72138;41.23492;1.87796;310.333;124
2050;1;0;0;18.76003;25.18014;1.504157;310.333;124
2050;2;0;0;18.68926;25.08514;1.5016;310.333;124
2050;3;0;0;22.97557;30.83832;1.647812;310.333;124
2050;4;0;0;23.75862;31.88935;1.672852;310.333;124
2050;5;0;0;22.80109;30.60413;1.642169;310.333;124
2050;6;0;0;23.43348;31.45294;1.662511;310.333;124
2050;7;0;0;23.0821;30.98132;1.651246;310.333;124
2050;8;0;0;30.65478;41.14554;1.876127;310.333;124
2050;9;0;0;31.32076;42.03943;1.89436;310.333;124
2050;10;0;0;23.7384;31.86221;1.672211;310.333;124
2050;11;0;0;19.76654;26.5311;1.539951;310.333;124
2050;12;0;0;20.68656;27.76596;1.571801;310.333;124
2050;13;0;0;20.70123;27.78565;1.572303;310.333;124
2050;14;0;0;24.2349;32.52862;1.68786;310.333;124
2050;15;0;0;23.71828;31.83521;1.671573;310.333;124
2050;16;0;0;22.55123;30.26876;1.634047;310.333;124
2050;17;0;0;21.37274;28.68697;1.595053;310.333;124
2050;18;0;0;24.12211;32.37724;1.684321;310.333;124
2050;19;0;0;20.71786;27.80798;1.572871;310.333;124
2050;20;0;0;21.17532;28.42198;1.588406;310.333;124
2050;21;0;0;22.90845;30.74823;1.645644;310.333;124
2050;22;0;0;22.79212;30.5921;1.641879;310.333;124
2050;23;0;0;19.79627;26.571;1.540992;310.333;124
2050;24;0;0;19.44007;26.09289;1.528453;310.333;124
2050;25;0;0;26.41063;35.44895;1.75444;310.333;124
2050;26;0;0;30.55355;41.00965;1.873336;310.333;124
2051;1;0;0;18.7057;25.10721;1.502195;310.333;124
2051;2;0;0;18.65776;25.04286;1.500461;310.333;124
2051;3;0;0;22.87706;30.70611;1.644629;310.333;124
2051;4;0;0;23.6223;31.70639;1.668526;310.333;124
2051;5;0;0;22.65514;30.40824;1.637431;310.333;124
2051;6;0;0;23.31787;31.29778;1.658815;310.333;124
2051;7;0;0;22.92402;30.76913;1.646148;310.333;124
2051;8;0;0;30.44533;40.8644;1.870347;310.333;124
2051;9;0;0;31.08008;41.71638;1.887795;310.333;124
2051;10;0;0;23.58594;31.65758;1.66737;310.333;124
2051;11;0;0;19.71726;26.46495;1.538222;310.333;124
2051;12;0;0;20.63639;27.69862;1.570085;310.333;124
2051;13;0;0;20.63649;27.69876;1.570088;310.333;124
2051;14;0;0;24.1154;32.36823;1.68411;310.333;124
2051;15;0;0;23.63172;31.71903;1.668825;310.333;124
2051;16;0;0;22.47286;30.16357;1.631489;310.333;124
2051;17;0;0;21.30637;28.59789;1.592822;310.333;124
2051;18;0;0;23.97232;32.17619;1.679606;310.333;124
2051;19;0;0;20.67008;27.74384;1.571238;310.333;124
2051;20;0;0;21.09431;28.31326;1.585668;310.333;124
2051;21;0;0;22.81459;30.62225;1.642607;310.333;124
2051;22;0;0;22.69169;30.45729;1.638619;310.333;124
2051;23;0;0;19.74692;26.50476;1.539263;310.333;124
2051;24;0;0;19.38026;26.01262;1.526335;310.333;124
2051;25;0;0;26.22301;35.19712;1.74882;310.333;124
2051;26;0;0;30.33153;40.71166;1.867198;310.333;124
2052;1;0;0;18.65258;25.03592;1.500274;310.333;124
2052;2;0;0;18.62674;25.00123;1.499338;310.333;124
2052;3;0;0;22.78145;30.57777;1.641533;310.333;124
2052;4;0;0;23.49106;31.53022;1.664348;310.333;124
2052;5;0;0;22.51423;30.2191;1.63284;310.333;124
2052;6;0;0;23.20591;31.14749;1.655226;310.333;124
2052;7;0;0;22.77429;30.56817;1.641301;310.333;124
2052;8;0;0;30.25093;40.60348;1.864964;310.333;124
2052;9;0;0;30.85597;41.41557;1.881657;310.333;124
2052;10;0;0;23.4393;31.46075;1.662697;310.333;124
2052;11;0;0;19.66876;26.39985;1.536518;310.333;124
2052;12;0;0;20.5865;27.63166;1.568376;310.333;124
2052;13;0;0;20.57301;27.61356;1.567913;310.333;124
2052;14;0;0;23.99827;32.21102;1.680424;310.333;124
2052;15;0;0;23.54802;31.60669;1.666163;310.333;124
2052;16;0;0;22.39589;30.06026;1.628972;310.333;124
2052;17;0;0;21.24203;28.51154;1.590656;310.333;124
2052;18;0;0;23.82812;31.98264;1.675052;310.333;124
2052;19;0;0;20.62232;27.67974;1.569603;310.333;124
2052;20;0;0;21.01397;28.20542;1.582948;310.333;124
2052;21;0;0;22.72321;30.4996;1.639643;310.333;124
2052;22;0;0;22.59399;30.32617;1.635441;310.333;124
2052;23;0;0;19.69773;26.43874;1.537536;310.333;124
2052;24;0;0;19.32209;25.93454;1.524271;310.333;124
2052;25;0;0;26.04561;34.95901;1.743486;310.333;124
2052;26;0;0;30.12497;40.43441;1.861465;310.333;124
2053;1;0;0;18.60063;24.96619;1.498392;310.333;124
2053;2;0;0;18.5962;24.96025;1.498231;310.333;124
2053;3;0;0;22.68859;30.45313;1.638518;310.333;124
2053;4;0;0;23.36454;31.36041;1.660308;310.333;124
2053;5;0;0;22.37802;30.03628;1.628387;310.333;124
2053;6;0;0;23.09737;31.00181;1.651738;310.333;124
2053;7;0;0;22.63221;30.37746;1.636685;310.333;124
2053;8;0;0;30.06993;40.36054;1.859934;310.333;124
2053;9;0;0;30.64664;41.13461;1.875903;310.333;124
2053;10;0;0;23.29808;31.27121;1.658181;310.333;124
2053;11;0;0;19.621;26.33575;1.534838;310.333;124
2053;12;0;0;20.53687;27.56505;1.566673;310.333;124
2053;13;0;0;20.51074;27.52998;1.565776;310.333;124
2053;14;0;0;23.88341;32.05685;1.6768;310.333;124
2053;15;0;0;23.46703;31.49798;1.663582;310.333;124
2053;16;0;0;22.32028;29.95878;1.626495;310.333;124
2053;17;0;0;21.17964;28.42779;1.588552;310.333;124
2053;18;0;0;23.68912;31.79607;1.670648;310.333;124
2053;19;0;0;20.57458;27.61567;1.567967;310.333;124
2053;20;0;0;20.93425;28.09842;1.580243;310.333;124
2053;21;0;0;22.63419;30.38012;1.63675;310.333;124
2053;22;0;0;22.49891;30.19854;1.63234;310.333;124
2053;23;0;0;19.64868;26.3729;1.535812;310.333;124
2053;24;0;0;19.26547;25.85855;1.52226;310.333;124
2053;25;0;0;25.87753;34.7334;1.738414;310.333;124
2053;26;0;0;29.93221;40.17568;1.856096;310.333;124
2054;1;0;0;18.54981;24.89797;1.496548;310.333;124
2054;2;0;0;18.56613;24.91988;1.497141;310.333;124
2054;3;0;0;22.59834;30.332;1.635582;310.333;124
2054;4;0;0;23.24247;31.19657;1.656399;310.333;124
2054;5;0;0;22.24623;29.8594;1.624065;310.333;124
2054;6;0;0;22.99209;30.8605;1.648345;310.333;124
2054;7;0;0;22.49713;30.19615;1.632282;310.333;124
2054;8;0;0;29.90093;40.13371;1.855223;310.333;124
2054;9;0;0;30.45058;40.87145;1.870493;310.333;124
2054;10;0;0;23.16195;31.08848;1.653814;310.333;124
2054;11;0;0;19.57398;26.27264;1.533182;310.333;124
2054;12;0;0;20.48752;27.49881;1.564978;310.333;124
2054;13;0;0;20.44965;27.44797;1.563675;310.333;124
2054;14;0;0;23.77072;31.90559;1.673235;310.333;124
2054;15;0;0;23.38861;31.39272;1.661078;310.333;124
2054;16;0;0;22.24599;29.85906;1.624057;310.333;124
2054;17;0;0;21.11909;28.34652;1.586506;310.333;124
2054;18;0;0;23.55501;31.61606;1.666385;310.333;124
2054;19;0;0;20.52687;27.55162;1.566329;310.333;124
2054;20;0;0;20.85515;27.99225;1.577553;310.333;124
2054;21;0;0;22.54744;30.26368;1.633923;310.333;124
2054;22;0;0;22.40631;30.07426;1.629313;310.333;124
2054;23;0;0;19.59978;26.30726;1.534091;310.333;124
2054;24;0;0;19.21034;25.78455;1.520298;310.333;124
2054;25;0;0;25.71796;34.51923;1.733582;310.333;124
2054;26;0;0;29.75182;39.93356;1.851054;310.333;124
2055;1;0;0;18.50007;24.83122;1.494741;310.333;124
2055;2;0;0;18.53651;24.88012;1.496065;310.333;124
2055;3;0;0;22.51058;30.2142;1.632721;310.333;124
2055;4;0;0;23.12457;31.03832;1.652613;310.333;124
2055;5;0;0;22.11861;29.68809;1.619866;310.333;124
2055;6;0;0;22.88989;30.72332;1.645044;310.333;124
2055;7;0;0;22.3685;30.0235;1.628076;310.333;124
2055;8;0;0;29.74272;39.92134;1.850799;310.333;124
2055;9;0;0;30.26648;40.62435;1.865395;310.333;124
2055;10;0;0;23.03056;30.91213;1.649586;310.333;124
2055;11;0;0;19.52767;26.21048;1.531548;310.333;124
2055;12;0;0;20.43842;27.43291;1.563289;310.333;124
2055;13;0;0;20.38968;27.36749;1.56161;310.333;124
2055;14;0;0;23.66011;31.75713;1.669727;310.333;124
2055;15;0;0;23.31262;31.29072;1.658647;310.333;124
2055;16;0;0;22.17296;29.76104;1.621655;310.333;124
2055;17;0;0;21.0603;28.26761;1.584517;310.333;124
2055;18;0;0;23.42547;31.44219;1.662255;310.333;124
2055;19;0;0;20.47916;27.48759;1.56469;310.333;124
2055;20;0;0;20.77664;27.88688;1.574878;310.333;124
2055;21;0;0;22.46284;30.15012;1.631162;310.333;124
2055;22;0;0;22.31609;29.95316;1.626358;310.333;124
2055;23;0;0;19.55101;26.24181;1.532372;310.333;124
2055;24;0;0;19.15664;25.71247;1.518384;310.333;124
2055;25;0;0;25.56622;34.31555;1.728972;310.333;124
2055;26;0;0;29.58257;39.70639;1.846308;310.333;124
2056;1;0;0;18.45026;24.76435;1.492929;310.333;124
2056;2;0;0;18.50583;24.83895;1.494951;310.333;124
2056;3;0;0;22.42053;30.09334;1.629779;310.333;124
2056;4;0;0;22.99408;30.86317;1.64841;310.333;124
2056;5;0;0;21.98308;29.50618;1.615391;310.333;124
2056;6;0;0;22.77985;30.57563;1.641481;310.333;124
2056;7;0;0;22.21803;29.82154;1.623138;310.333;124
2056;8;0;0;29.53535;39.64301;1.844981;310.333;124
2056;9;0;0;30.03517;40.31388;1.858966;310.333;124
2056;10;0;0;22.88585;30.7179;1.644914;310.333;124
2056;11;0;0;19.4798;26.14623;1.529858;310.333;124
2056;12;0;0;20.39092;27.36916;1.561653;310.333;124
2056;13;0;0;20.33022;27.28768;1.559559;310.333;124
2056;14;0;0;23.54538;31.60314;1.666079;310.333;124
2056;15;0;0;23.22063;31.16725;1.655698;310.333;124
2056;16;0;0;22.09029;29.65008;1.618932;310.333;124
2056;17;0;0;20.99398;28.1786;1.58227;310.333;124
2056;18;0;0;23.28844;31.25826;1.657873;310.333;124
2056;19;0;0;20.43115;27.42315;1.563039;310.333;124
2056;20;0;0;20.69651;27.77932;1.572142;310.333;124
2056;21;0;0;22.37455;30.03162;1.628274;310.333;124
2056;22;0;0;22.22297;29.82817;1.623301;310.333;124
2056;23;0;0;19.50528;26.18043;1.530758;310.333;124
2056;24;0;0;19.09941;25.63566;1.516341;310.333;124
2056;25;0;0;25.38994;34.07895;1.723597;310.333;124
2056;26;0;0;29.36394;39.41293;1.840155;310.333;124
2057;1;0;0;18.40147;24.69887;1.491151;310.333;124
2057;2;0;0;18.47562;24.79839;1.493852;310.333;124
2057;3;0;0;22.33284;29.97564;1.626907;310.333;124
2057;4;0;0;22.86812;30.6941;1.64434;310.333;124
2057;5;0;0;21.85178;29.32995;1.611043;310.333;124
2057;6;0;0;22.673;30.43221;1.638012;310.333;124
2057;7;0;0;22.07501;29.62958;1.618428;310.333;124
2057;8;0;0;29.34232;39.38392;1.839545;310.333;124
2057;9;0;0;29.81901;40.02374;1.852934;310.333;124
2057;10;0;0;22.74626;30.53054;1.640391;310.333;124
2057;11;0;0;19.43264;26.08293;1.52819;310.333;124
2057;12;0;0;20.34364;27.3057;1.560023;310.333;124
2057;13;0;0;20.2717;27.20914;1.557538;310.333;124
2057;14;0;0;23.43286;31.45211;1.662491;310.333;124
2057;15;0;0;23.13153;31.04766;1.652837;310.333;124
2057;16;0;0;22.00917;29.5412;1.616254;310.333;124
2057;17;0;0;20.92952;28.09208;1.580082;310.333;124
2057;18;0;0;23.156;31.0805;1.653623;310.333;124
2057;19;0;0;20.38303;27.35855;1.561381;310.333;124
2057;20;0;0;20.61684;27.67239;1.569415;310.333;124
2057;21;0;0;22.28834;29.91591;1.625447;310.333;124
2057;22;0;0;22.13211;29.70622;1.620311;310.333;124
2057;23;0;0;19.45964;26.11916;1.529145;310.333;124
2057;24;0;0;19.04365;25.56081;1.514348;310.333;124
2057;25;0;0;25.22269;33.85446;1.718478;310.333;124
2057;26;0;0;29.15993;39.13911;1.834391;310.333;124
2058;1;0;0;18.35369;24.63473;1.489407;310.333;124
