! Data imported from: X:\user\arpf\Environments\IMAGE_Materials\2_TIMER\outputlib\TIMER_3_4\IMAGE_Materials\SSP2\T2RT\endem\transport\trp_trvl_pkm.out;;;;;;;;;
real main.em.dem.trp.trvl.ProjT.pkm_global_tot[28,8](t) = [;;;;;;;;;
unit=tera pkm;;conversion factor =1000;;;;;;;
;;walking;cycling;bus;train;car;highspeed train;plane;total
t;DIM_ 1;class_ 1;class_ 2;class_ 3;class_ 4;class_ 5;class_ 6;class_ 7;class_ 8
2075;23;0.005818088;0.01063115;0.6327115;0.1291538;1.10676;0.1024669;0.4169985;2.40454
2075;24;3.28E-05;0.000951975;0.1605412;0.07295932;0.948665;0.07273939;0.5635517;1.819441
2075;25;0.585003;0.1136941;3.406919;0.9414516;1.953082;0.09473596;1.577405;8.67229
2075;26;0.4106022;0.08149008;2.016565;0.1347156;1.115437;0.002514212;0.3376012;4.098925
2075;27;0;0;0;0;0;0;0;0
2075;28;4.654536;1.46263;53.19398;9.582487;61.20534;4.921528;41.89029;176.9108
2076;1;3.00E-06;0.000437273;0.1405375;0.07671762;1.116358;0.1205647;0.6159818;2.0706
2076;2;0.00035664;0.01012568;1.588693;0.606018;9.507905;0.7008258;4.778919;17.19284
2076;3;0.03202608;0.02202957;0.9157353;0.1660209;1.295087;0.05235643;0.4597787;2.943034
2076;4;0.04090609;0.01702483;0.5926991;0.03963744;0.7029813;0.01041502;0.6280236;2.031687
2076;5;0.01944731;0.02413212;1.316465;0.2108189;2.176418;0.08380231;0.9087681;4.739851
2076;6;0.05835033;0.03730765;1.55613;0.1377476;2.054201;0.04060144;0.7884192;4.672757
2076;7;0.05977069;0.04678846;2.133955;0.2188952;2.371064;0.03022936;1.51993;6.380632
2076;8;1.379454;0.2853231;6.752722;0.2080908;4.135114;0.00409622;0.8304143;13.59521
2076;9;0.754249;0.1357145;3.106401;0.08790708;1.719648;0.001489841;0.6870338;6.492443
2076;10;0.03540361;0.01939005;0.5835447;0.03671126;0.3966596;0.01006772;0.3037336;1.385511
2076;11;0.02635881;0.05260392;2.360777;0.753895;6.75818;0.3303714;3.054316;13.3365
2076;12;0.005108576;0.009618716;0.5430628;0.1804585;1.127442;0.09696487;0.4494279;2.412083
2076;13;0.006275088;0.009883894;0.5566041;0.103438;0.920274;0.02732834;0.908883;2.532686
2076;14;0.01418722;0.005548125;0.185816;0.1142854;0.2248145;0.02441528;0.06738729;0.6364539
2076;15;0.04934692;0.017261;0.7954233;0.2020327;0.4900708;0.04656807;0.3714348;1.972138
2076;16;0.03452769;0.02451945;1.20164;0.5035322;1.075742;0.1819344;0.8309171;3.852812
2076;17;0.06000347;0.06661478;3.077963;0.1378084;4.730834;0.01577405;1.985932;10.07493
2076;18;0.7950062;0.2452139;7.812672;2.630638;4.646551;0.5847551;6.688625;23.40346
2076;19;0.003197555;0.005741209;0.4210961;0.04729694;0.6661329;0.03465037;0.325408;1.503523
2076;20;0.07518709;0.101439;7.296702;1.388592;6.216698;2.234881;8.511255;25.82475
2076;21;0.1461001;0.07510075;2.599679;0.3211992;2.631869;0.09748188;3.452982;9.324412
2076;22;0.102693;0.0513368;1.870963;0.1820473;1.798019;0.05684237;1.38918;5.451081
2076;23;0.00570104;0.0105243;0.6280572;0.1283967;1.104924;0.1049686;0.4224882;2.40506
2076;24;3.29E-05;0.000967026;0.1622062;0.07274173;0.9455185;0.07544123;0.5701178;1.827025
2076;25;0.592091;0.1154524;3.498542;0.9616289;2.024634;0.1067862;1.667388;8.966522
2076;26;0.4186887;0.08220211;2.065198;0.1430544;1.160265;0.003003484;0.354363;4.226775
2076;27;0;0;0;0;0;0;0;0
2076;28;4.714472;1.472301;53.76329;9.659611;61.9974;5.076616;42.57111;179.2548
2077;1;3.01E-06;0.000448343;0.14187;0.07613032;1.107699;0.124074;0.6248344;2.075059
2077;2;0.000363448;0.01028177;1.602761;0.6066725;9.436917;0.7246613;4.832192;17.21385
2077;3;0.03272878;0.02218047;0.9199347;0.1680871;1.3035;0.05520346;0.4693804;2.971015
2077;4;0.04079998;0.01714323;0.6007053;0.04139389;0.717225;0.01148961;0.639706;2.068463
2077;5;0.01917234;0.02405297;1.31681;0.2125809;2.187953;0.08882572;0.9282275;4.777623
2077;6;0.05875965;0.03742068;1.564848;0.1420161;2.074184;0.04392763;0.8088363;4.729993
2077;7;0.05957422;0.04716504;2.159345;0.225692;2.420536;0.03377083;1.571161;6.517244
2077;8;1.410846;0.2881691;6.920141;0.226531;4.309988;0.004991547;0.8700075;14.03067
2077;9;0.7683368;0.1369912;3.185103;0.09603188;1.794335;0.001839158;0.7151412;6.697778
2077;10;0.03454432;0.01907316;0.5820804;0.03780224;0.4044602;0.01095321;0.3106679;1.399581
2077;11;0.02557381;0.05205641;2.372437;0.7509623;6.760186;0.3451087;3.089894;13.39622
2077;12;0.005359569;0.00973583;0.5433375;0.1785471;1.123902;0.09900738;0.4517933;2.411683
2077;13;0.006400377;0.009965663;0.5570989;0.1038055;0.925584;0.02888295;0.9057492;2.537487
2077;14;0.01442125;0.005589835;0.1877222;0.112393;0.2278722;0.02542272;0.06954949;0.6429707
2077;15;0.04996715;0.01742347;0.7981785;0.2021636;0.5030083;0.04905507;0.379372;1.999168
2077;16;0.03469737;0.02445375;1.19512;0.4938343;1.088801;0.1857163;0.8330107;3.855634
2077;17;0.0596563;0.06646533;3.090631;0.1446772;4.762786;0.01793521;2.027315;10.16947
2077;18;0.7922968;0.2470116;7.926252;2.63837;4.820284;0.623229;6.869627;23.91707
2077;19;0.003250573;0.005748488;0.4168794;0.04766701;0.663718;0.03581349;0.3250852;1.498162
2077;20;0.0764457;0.1020449;7.249174;1.381297;6.31004;2.252655;8.505913;25.87757
2077;21;0.1467925;0.07529332;2.617698;0.3290764;2.68252;0.1041406;3.463575;9.419097
2077;22;0.1037189;0.05161353;1.884696;0.1877157;1.832536;0.06111348;1.412744;5.534138
2077;23;0.005592511;0.0104218;0.6233647;0.1276338;1.102893;0.1075269;0.4279538;2.405387
2077;24;3.32E-05;0.000983284;0.1639232;0.07251438;0.9422597;0.07821806;0.5765156;1.834447
2077;25;0.5990515;0.1172549;3.591043;0.9815525;2.100361;0.119952;1.760126;9.269341
2077;26;0.426802;0.08289789;2.113964;0.151781;1.206625;0.003586399;0.371968;4.357625
2077;27;0;0;0;0;0;0;0;0
2077;28;4.775188;1.481886;54.32512;9.736929;62.81018;5.2371;43.24035;181.6068
2078;1;3.06E-06;0.000459737;0.1432353;0.07554245;1.098935;0.1276653;0.6335117;2.079353
2078;2;0.000371046;0.01044236;1.616982;0.6071194;9.365567;0.7491425;4.884261;17.23388
2078;3;0.0334399;0.02232955;0.9239986;0.1700962;1.312115;0.0581716;0.4789468;2.999098
2078;4;0.04068517;0.01725947;0.6086287;0.04322547;0.7317922;0.01266669;0.6510689;2.105327
2078;5;0.01892745;0.02398544;1.316894;0.2142806;2.199259;0.09411017;0.947667;4.815123
2078;6;0.05917597;0.0375324;1.573193;0.1463685;2.094503;0.04749025;0.8292139;4.787477
2078;7;0.05937831;0.04753387;2.184287;0.232618;2.471065;0.03769879;1.622864;6.655445
2078;8;1.442623;0.290953;7.087718;0.2463454;4.491364;0.006075457;0.9111921;14.47627
2078;9;0.7825517;0.1382399;3.263831;0.1048077;1.871534;0.002267382;0.7442571;6.907488
2078;10;0.03370797;0.01876016;0.5803746;0.03890521;0.4124086;0.01190472;0.3174957;1.413557
2078;11;0.02483963;0.05153163;2.384047;0.7480118;6.76109;0.3604927;3.125412;13.45543
2078;12;0.005622934;0.009853651;0.5435867;0.1766351;1.120208;0.1010786;0.4540058;2.41099
2078;13;0.006535131;0.0100492;0.5575792;0.1041968;0.9308081;0.03052942;0.9020111;2.541709
2078;14;0.01465293;0.005630864;0.1895664;0.1104958;0.2310013;0.02643509;0.07170841;0.6494908
2078;15;0.05060395;0.01758741;0.8007615;0.2022385;0.5163363;0.05162637;0.387202;2.026356
2078;16;0.03487927;0.02439128;1.188502;0.4841039;1.101951;0.18951;0.8348722;3.85821
2078;17;0.05931909;0.06631385;3.103107;0.1518676;4.79452;0.02039229;2.069333;10.26485
2078;18;0.7896416;0.2487409;8.036074;2.64437;5.000323;0.6630396;7.044344;24.42653
2078;19;0.003308211;0.005757477;0.4126627;0.04803566;0.6611546;0.03701232;0.3246816;1.492612
2078;20;0.0778808;0.1026937;7.199954;1.373777;6.401949;2.269303;8.494111;25.91967
2078;21;0.1475456;0.07548004;2.635201;0.3369926;2.733911;0.1112037;3.47166;9.511993
2078;22;0.1047564;0.05187675;1.897673;0.1934287;1.867458;0.06566194;1.435537;5.616391
2078;23;0.005491807;0.01032334;0.6186439;0.126867;1.100682;0.110144;0.4333933;2.405545
2078;24;3.36E-05;0.001000749;0.1656915;0.07227892;0.9389051;0.08107099;0.5827402;1.841721
2078;25;0.6054105;0.1190416;3.682787;1.000855;2.179878;0.134203;1.854537;9.576712
2078;26;0.4349413;0.08358152;2.162844;0.1609031;1.254565;0.004279213;0.3904208;4.491535
2078;27;0;0;0;0;0;0;0;0
2078;28;4.836327;1.49135;54.87782;9.814367;63.64328;5.403175;43.89645;183.9628
2079;1;3.13E-06;0.000471439;0.144629;0.07495378;1.090069;0.1313374;0.6420067;2.08347
2079;2;0.000379289;0.0106065;1.631335;0.607374;9.293926;0.7743002;4.935197;17.25312
2079;3;0.03416049;0.02247664;0.9279224;0.172052;1.320903;0.06126533;0.4884709;3.02725
2079;4;0.04055918;0.01737231;0.6164395;0.04513259;0.7466446;0.01395535;0.6620831;2.142187
2079;5;0.01870802;0.02392735;1.316722;0.215923;2.210319;0.09967088;0.9670756;4.852345
2079;6;0.05959639;0.03764176;1.581142;0.1508041;2.115113;0.05130485;0.8495373;4.84514
2079;7;0.05918638;0.04789487;2.208719;0.2396707;2.522604;0.04205269;1.674974;6.795102
2079;8;1.474822;0.2936684;7.25526;0.2676325;4.679363;0.007385778;0.9540765;14.93221
2079;9;0.7967879;0.1394535;3.34248;0.1142826;1.951371;0.002791684;0.7743846;7.121552
2079;10;0.03288944;0.01844991;0.5784304;0.04002043;0.4204927;0.01292732;0.3242164;1.427427
2079;11;0.02415009;0.05102614;2.395585;0.7450405;6.760923;0.3765402;3.160827;13.51409
2079;12;0.005900272;0.00997254;0.5438061;0.1747233;1.116359;0.1031762;0.4560613;2.409998
2079;13;0.006680501;0.01013498;0.5580575;0.1046118;0.93595;0.03227295;0.8977045;2.545412
2079;14;0.01487965;0.005670752;0.1913504;0.1085977;0.2341966;0.02745358;0.07386339;0.6560121
2079;15;0.05124924;0.01775161;0.8031697;0.2022604;0.5300556;0.05428553;0.3949209;2.053693
2079;16;0.03507348;0.02433161;1.181776;0.4743669;1.115175;0.1933167;0.8364933;3.860533
2079;17;0.05898741;0.06615767;3.115345;0.1593932;4.826021;0.02318365;2.111974;10.36106
2079;18;0.7869802;0.2503844;8.141809;2.648605;5.186517;0.7041888;7.212284;24.93077
2079;19;0.003370674;0.005768174;0.4084472;0.04840238;0.6584466;0.03824707;0.3241951;1.486877
2079;20;0.07949011;0.1033831;7.149261;1.366063;6.492457;2.284847;8.476032;25.95153
2079;21;0.1483631;0.07565941;2.652117;0.3449457;2.785928;0.1186912;3.477196;9.602901
2079;22;0.1058491;0.05213903;1.910182;0.1992141;1.903;0.0705103;1.457709;5.698604
2079;23;0.005398319;0.01022855;0.6138986;0.1260969;1.098293;0.1128199;0.4387988;2.405534
2079;24;3.42E-05;0.001019412;0.1675097;0.07203607;0.93546;0.08400302;0.5887849;1.848847
2079;25;0.6115266;0.1208648;3.774663;1.019843;2.264186;0.1495724;1.950583;9.891238
2079;26;0.4431311;0.08425226;2.211746;0.1704361;1.304136;0.005101805;0.4097266;4.62853
2079;27;0;0;0;0;0;0;0;0
2079;28;4.898156;1.500707;55.4218;9.892481;64.49791;5.575202;44.53918;186.3254
2080;1;3.22E-06;0.000483455;0.1460479;0.07436424;1.081108;0.1350888;0.6503128;2.087409
2080;2;0.000388158;0.01077427;1.645805;0.6074477;9.221949;0.8001386;4.984968;17.27147
2080;3;0.03489131;0.02262195;0.9317198;0.1739608;1.329862;0.06449018;0.4979556;3.055502
2080;4;0.04042643;0.0174824;0.6241492;0.04711781;0.7617914;0.01536495;0.6727567;2.179089
2080;5;0.0185105;0.02387714;1.316315;0.2175148;2.221138;0.1055234;0.9864487;4.889328
2080;6;0.0600351;0.03775198;1.588729;0.1553249;2.135998;0.05538898;0.8697975;4.903026
2080;7;0.0590046;0.04824951;2.232664;0.2468521;2.575185;0.04687476;1.727464;6.936293
2080;8;1.507631;0.2963244;7.422641;0.2904757;4.873991;0.008964398;0.9987519;15.39878
2080;9;0.8111359;0.1406368;3.420941;0.1244975;2.033915;0.003431399;0.8055006;7.340058
2080;10;0.03209031;0.01814276;0.5762612;0.04114833;0.4287014;0.01402607;0.3308281;1.441198
2080;11;0.02350746;0.0505432;2.407076;0.7420486;6.759681;0.393265;3.196065;13.57219
2080;12;0.006191846;0.01009222;0.5439907;0.172812;1.112362;0.1053001;0.4579616;2.40871
2080;13;0.006837241;0.01022296;0.5585306;0.1050479;0.9409925;0.03411891;0.8928524;2.548603
2080;14;0.01510071;0.005709268;0.193077;0.1067019;0.2374519;0.02847965;0.07601331;0.6625337
2080;15;0.05190094;0.01791555;0.805403;0.2022319;0.5441645;0.05703437;0.4025232;2.081173
2080;16;0.03527739;0.02427369;1.174939;0.464648;1.128464;0.1971389;0.8378729;3.862614
2080;17;0.05866852;0.06599905;3.127339;0.1672673;4.857299;0.02635213;2.155226;10.45815
2080;18;0.7844252;0.2519517;8.243505;2.651152;5.378876;0.7466857;7.373216;25.42981
2080;19;0.003436803;0.00577984;0.4042284;0.04876644;0.6556004;0.03951921;0.3236279;1.480959
2080;20;0.08125746;0.1041016;7.096998;1.358132;6.58144;2.299254;8.451647;25.97283
2080;21;0.1492537;0.07583375;2.668503;0.3529471;2.838598;0.1266266;3.480313;9.692076
2080;22;0.1069587;0.05238834;1.92195;0.2050492;1.938897;0.07567041;1.479069;5.779983
2080;23;0.005310613;0.01013648;0.609127;0.1253234;1.095736;0.1155553;0.4441668;2.405356
2080;24;3.49E-05;0.001039224;0.1693753;0.0717863;0.9319316;0.08701617;0.5946423;1.855826
2080;25;0.6171638;0.1226882;3.865507;1.03826;2.353106;0.1660269;2.047314;10.21007
2080;26;0.4513661;0.084911;2.260639;0.1803923;1.355408;0.006075909;0.4298847;4.768677
2080;27;0;0;0;0;0;0;0;0
2080;28;4.960808;1.509931;55.95546;9.971271;65.37365;5.753411;45.16718;188.6917
2081;1;3.32E-06;0.000495444;0.1473809;0.07371916;1.071269;0.1388138;0.6579356;2.089617
2081;2;0.000397237;0.01093733;1.659286;0.6069573;9.14378;0.8261458;5.030393;17.2779
2081;3;0.0356187;0.02275651;0.9350261;0.1757572;1.338452;0.0678248;0.5071999;3.082635
2081;4;0.04025958;0.01757882;0.6313902;0.04915487;0.7767826;0.01689683;0.6826992;2.214762
2081;5;0.0183289;0.02382823;1.315371;0.2190083;2.231173;0.1116549;1.005531;4.924895
2081;6;0.06045006;0.03784082;1.5951;0.159847;2.155997;0.05972848;0.8895189;4.958482
2081;7;0.0588082;0.04857248;2.254845;0.2540203;2.627331;0.05218332;1.779291;7.075052
2081;8;1.539195;0.2985852;7.581609;0.3146393;5.069947;0.01084852;1.044219;15.85904
2081;9;0.8246089;0.141633;3.495415;0.1353578;2.117053;0.004204992;0.8367101;7.554983
2081;10;0.0312985;0.0178325;0.5736867;0.04227542;0.4368806;0.01520154;0.3372177;1.454393
2081;11;0.02290587;0.0500724;2.417971;0.7388652;6.755821;0.4105865;3.230325;13.62655
2081;12;0.006499211;0.01021652;0.544385;0.170981;1.108745;0.1075007;0.4599261;2.408253
2081;13;0.007003589;0.01030977;0.5588072;0.1054669;0.9455978;0.03606009;0.8871745;2.55042
2081;14;0.015322;0.005747892;0.194795;0.1048365;0.2408175;0.02952092;0.07817473;0.6692145
2081;15;0.05254595;0.01807155;0.8070695;0.2020549;0.5583832;0.05984566;0.4097993;2.10777
2081;16;0.03549658;0.02421938;1.168057;0.4549932;1.141869;0.2009877;0.8390514;3.864675
2081;17;0.05834347;0.06580484;3.137266;0.1754012;4.885503;0.02992783;2.197772;10.55002
2081;18;0.7816377;0.2533109;8.336652;2.65063;5.574367;0.7901117;7.522856;25.90956
2081;19;0.003508594;0.005795004;0.4001722;0.04914759;0.6528851;0.04084627;0.3231103;1.475465
2081;20;0.08319958;0.1048685;7.044812;1.350291;6.670338;2.313025;8.422937;25.98947
2081;21;0.1501394;0.07596175;2.682889;0.3608025;2.890311;0.1349602;3.479178;9.774242
2081;22;0.1080519;0.05260559;1.932218;0.2108488;1.974317;0.08112492;1.498984;5.85815
2081;23;0.005232676;0.0100546;0.6047736;0.1246375;1.09381;0.1184357;0.4498161;2.40676
2081;24;3.57E-05;0.001059346;0.1711616;0.07147835;0.9276579;0.0900471;0.599875;1.861315
2081;25;0.6219444;0.1244312;3.952369;1.055374;2.44528;0.1834195;2.142651;10.52547
2081;26;0.4589873;0.08543604;2.306218;0.1905176;1.406467;0.007216686;0.4502584;4.9051
2081;27;0;0;0;0;0;0;0;0
2081;28;5.019823;1.518026;56.44873;10.04706;66.24084;5.93712;45.7626;190.9742
2082;1;3.45E-06;0.000507778;0.1487322;0.07307339;1.061366;0.1426051;0.6653413;2.09163
2082;2;0.000406818;0.0111032;1.672852;0.6063109;9.0655;0.8528436;5.074713;17.28373
2082;3;0.03635532;0.02288846;0.9381852;0.1775079;1.34714;0.07129689;0.5163801;3.109754
2082;4;0.04008322;0.01767107;0.6384861;0.05126999;0.7920065;0.0185703;0.6922556;2.250343
2082;5;0.01816566;0.02378471;1.314177;0.2204532;2.240877;0.1181003;1.02451;4.960068
2082;6;0.06086885;0.03792662;1.601054;0.1644482;2.176152;0.06436905;0.9091249;5.013943
2082;7;0.05863521;0.04889092;2.276449;0.2613066;2.680425;0.05805403;1.83133;7.215091
2082;8;1.571257;0.300759;7.739734;0.3405561;5.272497;0.0131122;1.091684;16.3296
2082;9;0.838027;0.1425771;3.569149;0.1470452;2.20295;0.005145422;0.8688008;7.773695
2082;10;0.03052473;0.01752477;0.5708913;0.04341468;0.4451503;0.01646392;0.3434819;1.467452
2082;11;0.02235078;0.04962707;2.428853;0.7356667;6.750957;0.4286122;3.26431;13.68038
2082;12;0.006821767;0.01034148;0.54474;0.1691511;1.104999;0.1097294;0.4617444;2.407527
2082;13;0.007183248;0.01039936;0.5590922;0.105905;0.9500971;0.03811301;0.8810273;2.551817
2082;14;0.01553994;0.005785235;0.196463;0.1029793;0.2442363;0.0305709;0.08032954;0.6759042
2082;15;0.05320551;0.01822778;0.808564;0.2018288;0.5729787;0.06275128;0.4169448;2.134501
2082;16;0.03572347;0.024166;1.161079;0.4453994;1.155342;0.2048603;0.8400018;3.866572
2082;17;0.05803232;0.06560683;3.146848;0.1838969;4.913423;0.03397833;2.240826;10.64261
2082;18;0.7791815;0.2545973;8.425085;2.648331;5.775331;0.8347806;7.664327;26.38163
2082;19;0.003583919;0.005810897;0.3961152;0.04952595;0.6500446;0.04221402;0.3225153;1.46981
2082;20;0.08530011;0.105661;6.991441;1.342285;6.757832;2.325722;8.388468;25.99671
2082;21;0.1511039;0.0760847;2.69671;0.3686993;2.942542;0.14378;3.475741;9.85466
2082;22;0.1091684;0.05281009;1.941754;0.2166948;2.009995;0.08692217;1.518035;5.93538
2082;23;0.005160299;0.009975327;0.6003976;0.123948;1.091728;0.1213775;0.4554223;2.40801
2082;24;3.67E-05;0.001080488;0.1729879;0.07116464;0.9233201;0.09315916;0.6049052;1.866654
2082;25;0.6263204;0.1261741;4.037461;1.071833;2.54257;0.2018321;2.23729;10.84348
2082;26;0.4666346;0.08594277;2.351499;0.2010786;1.459266;0.008563484;0.4714512;5.044436
2082;27;0;0;0;0;0;0;0;0
2082;28;5.079674;1.525924;56.9288;10.12377;67.12872;6.127528;46.34096;193.2554
2083;1;3.60E-06;0.000520519;0.1501013;0.07242635;1.051406;0.1464587;0.6725184;2.093435
2083;2;0.000416868;0.01127168;1.686476;0.605512;8.987055;0.8802384;5.117909;17.28888
2083;3;0.03710816;0.02301943;0.9412203;0.1792191;1.355927;0.0749126;0.5254979;3.136904
2083;4;0.03990406;0.01776003;0.6454363;0.05346416;0.8074512;0.020397;0.7014184;2.285831
2083;5;0.01801861;0.02374589;1.312773;0.2218587;2.250298;0.1248773;1.043392;4.994963
2083;6;0.06129612;0.03801084;1.606637;0.1691325;2.196473;0.06933184;0.9286223;5.069503
2083;7;0.05849667;0.0492075;2.297479;0.2687082;2.734462;0.06453755;1.883511;7.356402
2083;8;1.603825;0.3028563;7.896932;0.3683032;5.481648;0.01582292;1.141272;16.81066
2083;9;0.8516371;0.1434864;3.642117;0.1595968;2.291658;0.006284858;0.9017289;7.996509
2083;10;0.02976799;0.01721964;0.567892;0.04456653;0.4535038;0.01781924;0.3496188;1.480388
2083;11;0.02183745;0.04920468;2.43971;0.7324476;6.745079;0.4473687;3.297992;13.73364
2083;12;0.007158849;0.01046627;0.5450442;0.1673208;1.101125;0.1119861;0.4634189;2.406521
2083;13;0.007375211;0.0104908;0.5593708;0.1063585;0.9544706;0.0402834;0.8744271;2.552776
2083;14;0.01575487;0.005821172;0.1980791;0.101131;0.2477006;0.03162875;0.08247528;0.6825908
2083;15;0.05387617;0.01838364;0.8098855;0.2015533;0.5879422;0.06575365;0.4239556;2.16135
2083;16;0.03594865;0.02411111;1.153988;0.4358778;1.168865;0.2087591;0.8407261;3.868276
2083;17;0.05775497;0.06541241;3.156116;0.1927653;4.941083;0.03856169;2.284349;10.73604
2083;18;0.7771072;0.2558173;8.508956;2.644353;5.981795;0.880689;7.797582;26.8463
2083;19;0.003662533;0.005827202;0.3920552;0.04990122;0.6470833;0.04362381;0.3218443;1.463998
2083;20;0.08756606;0.1064759;6.936772;1.334079;6.843756;2.337305;8.348231;25.99418
2083;21;0.1521477;0.07620166;2.709926;0.3766319;2.995217;0.1531083;3.470042;9.933274
2083;22;0.1103284;0.05300931;1.950792;0.2226115;2.046127;0.09308823;1.536371;6.012327
2083;23;0.005093156;0.009898491;0.5959988;0.1232545;1.089496;0.1243797;0.4609801;2.4091
2083;24;3.78E-05;0.001102593;0.1748517;0.0708455;0.9189227;0.09635447;0.6097287;1.871843
2083;25;0.6304971;0.1279413;4.121112;1.087778;2.6456;0.2212361;2.330837;11.165
2083;26;0.4742951;0.08643366;2.396449;0.2120763;1.513859;0.0101484;0.4934529;5.186714
2083;27;0;0;0;0;0;0;0;0
2083;28;5.140916;1.533696;57.39617;10.20177;68.038;6.324955;46.9019;195.5374
2084;1;3.76E-06;0.000533705;0.1514874;0.07177759;1.041397;0.1503728;0.6794612;2.095034
2084;2;0.000427353;0.01144253;1.700155;0.6045686;8.908481;0.9083562;5.160039;17.29347
2084;3;0.03787295;0.0231483;0.9441273;0.1808924;1.364789;0.07867865;0.5345504;3.164059
2084;4;0.03972668;0.01784623;0.6522338;0.0557388;0.8230972;0.02239059;0.7101735;2.321207
2084;5;0.01788832;0.02371168;1.311153;0.2232246;2.259387;0.131999;1.062143;5.029507
2084;6;0.06174545;0.03809577;1.611856;0.1739006;2.2169;0.07463789;0.9479889;5.125124
2084;7;0.05839074;0.0495211;2.317916;0.2762227;2.789454;0.07169399;1.935801;7.498999
2084;8;1.636902;0.3048687;8.052883;0.3979928;5.69744;0.0190632;1.193128;17.30228
2084;9;0.8652666;0.1443477;3.714149;0.1730661;2.383289;0.007662977;0.9354619;8.223244
2084;10;0.02902919;0.01691723;0.564697;0.04573127;0.4619313;0.01927437;0.3556232;1.493204
2084;11;0.02136378;0.04880493;2.450553;0.7292106;6.738235;0.466872;3.331351;13.78639
2084;12;0.007510765;0.0105909;0.5452989;0.1654916;1.097136;0.1142716;0.464955;2.405255
2084;13;0.007580033;0.01058408;0.5596415;0.1068256;0.9587166;0.04257676;0.8673956;2.55332
2084;14;0.01596524;0.005855491;0.1996436;0.09929274;0.251206;0.03269502;0.08461095;0.689269
2084;15;0.05456026;0.0185393;0.8110422;0.20123;0.6032764;0.06885675;0.430834;2.188339
2084;16;0.0361754;0.02405518;1.146798;0.4264435;1.182434;0.212687;0.8412324;3.869826
2084;17;0.05750604;0.06521858;3.165009;0.2020138;4.968469;0.0437456;2.32831;10.83027
2084;18;0.7754831;0.2569719;8.588088;2.638679;6.193532;0.9278015;7.922302;27.30286
2084;19;0.003745179;0.00584419;0.3879974;0.05027349;0.644006;0.04507641;0.3210975;1.45804
2084;20;0.09000196;0.1073126;6.88096;1.32569;6.928123;2.347796;8.302529;25.98241
2084;21;0.1532615;0.07631136;2.72256;0.3846022;3.048341;0.162971;3.462211;10.01026
2084;22;0.1115189;0.05319708;1.959165;0.2285808;2.082508;0.09963642;1.55386;6.088466
2084;23;0.005030995;0.009823935;0.5915748;0.1225558;1.08711;0.1274399;0.4664824;2.410018
2084;24;3.90E-05;0.001125651;0.1767506;0.07052103;0.9144554;0.09963361;0.6143385;1.876864
2084;25;0.6345198;0.1297339;4.203659;1.103301;2.754664;0.2416829;2.42335;11.49091
2084;26;0.4819902;0.08690812;2.440989;0.2235218;1.570305;0.01201091;0.5162668;5.331991
2084;27;0;0;0;0;0;0;0;0
2084;28;5.203506;1.54131;57.85039;10.28135;68.96868;6.529883;47.4455;197.8206
2085;1;3.95E-06;0.000547347;0.1528875;0.07112591;1.031343;0.1543425;0.6861601;2.09641
2085;2;0.000438143;0.01161458;1.713848;0.60348;8.82974;0.937225;5.201139;17.29749
2085;3;0.03864972;0.02327508;0.9469154;0.1825319;1.373719;0.08260231;0.5435392;3.191233
2085;4;0.03954892;0.01792931;0.6588762;0.05809524;0.8389362;0.02456587;0.7185208;2.356472
2085;5;0.01777745;0.02368354;1.309359;0.2245577;2.26816;0.1394834;1.080752;5.063773
2085;6;0.06221155;0.03818053;1.616732;0.1787551;2.237424;0.08031146;0.9672272;5.180841
2085;7;0.05832136;0.04983247;2.33776;0.2838461;2.845398;0.07958509;1.988148;7.642891
2085;8;1.670514;0.3067996;8.207391;0.4297178;5.91986;0.02292444;1.24738;17.80459
2085;9;0.8789398;0.1451637;3.785215;0.1875016;2.477961;0.00932457;0.9699747;8.454081
2085;10;0.02831319;0.01661862;0.5613207;0.0469092;0.4704225;0.02083609;0.3614881;1.505908
2085;11;0.02093115;0.04843022;2.461411;0.7259566;6.730405;0.4871455;3.364345;13.83862
2085;12;0.007879434;0.01071573;0.5455049;0.1636641;1.093032;0.1165873;0.4663545;2.403738
2085;13;0.007797871;0.01067886;0.5598958;0.1073037;0.9628319;0.04499868;0.8599476;2.553454
2085;14;0.01617167;0.005888182;0.201155;0.09746484;0.2547465;0.03376904;0.08673468;0.6959299
2085;15;0.05525886;0.01869462;0.8120324;0.2008578;0.6189736;0.0720629;0.4375766;2.215457
2085;16;0.03641234;0.02399979;1.139519;0.4171076;1.196031;0.2166433;0.8415194;3.871232
2085;17;0.05729696;0.06502938;3.173536;0.2116521;4.995598;0.04960461;2.372674;10.92539
2085;18;0.7742045;0.2580501;8.662557;2.631374;6.410535;0.9761197;8.038538;27.75138
2085;19;0.003831696;0.00586165;0.38394;0.05064242;0.6408151;0.04657248;0.3202746;1.451938
2085;20;0.09260398;0.1081649;6.823936;1.317094;7.010818;2.357175;8.251482;25.96127
2085;21;0.1544655;0.07641623;2.734607;0.3926062;3.101855;0.1733913;3.452318;10.08566
2085;22;0.1127562;0.05337857;1.967036;0.2346185;2.119255;0.1065935;1.570607;6.164246
2085;23;0.004973631;0.009751634;0.5871286;0.1218518;1.084577;0.1305573;0.4719275;2.410767
2085;24;4.03E-05;0.001149636;0.1786838;0.0701922;0.909922;0.102998;0.6187385;1.881724
