years,regions,Buses,Trains,Hight Speed Trains,Cars,Planes,Bikes,Trucks,Freight Trains,Ships,Inland Ships,Freight Planes,High Speed Trains,Inland ships
1977,8,124527400000.0,8760720000.0,,77321030000.0,6200662000.0,113583400000.0,12838039000.000002,9617693000.0,289924800000.0,,550873500.0,0.0,3577942000.0
1977,9,76033630000.0,5349100000.0,,31268770000.0,2507559000.0,69351470000.0,4570915900.0,3325720000.0,68133100000.00001,,389098550.0,0.0,1264358000.0
1977,10,20470220000.0,1440116000.0,,13960040000.0,1119508000.0,18671210000.0,114318500000.00002,87254010000.0,448468700000.0,,644240000.0,0.0,28820910000.0
1977,11,600961600000.0,226135100000.0,,2221624000000.0,157013200000.0,163418100000.0,663492400000.0,279504800000.0,11284310000000.0,,20030035000.0,92973110000.0,960000100000.0
1977,12,411339500000.0,182991300000.0,,183796900000.0,11762700000.0,54728550000.0,93880568000.0,399288100000.0,172929400000.0,,99270100.0,0.0,57351930000.0
1977,13,67863640000.0,25536320000.0,,94712450000.0,6693800000.0,18454010000.0,36958658999.99999,7778315000.0,214459800000.0,,202203300.0,10499000000.0,177507400000.0
1977,14,191993900000.0,93707670000.0,,31440600000.0,30744700000.0,29917390000.0,26676712000.0,421531200000.0,129556900000.0,,41256700.0,0.0,2834730000.0
1977,15,118901700000.0,58033090000.0,,19471140000.0,19040170000.0,18527820000.0,54554340000.0,368545800000.0,39169780000.0,,121500100.0,0.0,89025550000.0
1977,16,457073900000.0,223086900000.0,,106821300000.0,104456900000.0,71223410000.0,162265740000.0,2121728000000.0,340058000000.0,,778970500.0,0.0,56828250000.0
1977,17,104734300000.0,5989707000.0,,94461490000.0,15375600000.0,52928840000.0,662919700000.0,35945850000.0,4338231000000.0,,11852175000.0,0.0,2309657000.0
1977,18,493405000000.0,85927080000.0,,56046500000.0,10603410000.0,443410800000.0,122155170000.0,145837200000.0,25743350000.0,,280820750.0,0.0,53650080000.0
1977,19,95827920000.0,7413621000.0,,18130530000.0,5352888000.0,33158590000.0,23417364000.0,4219483000.0,144278500000.0,,1429679000.0,0.0,30351760000.0
1977,20,250437299999.99997,89233260000.0,,212106600.0,6718143000.0,692445300000.0,71215060000.0,263694800000.0,188510400000.0,,1455295500.0,0.0,504718400000.0
1977,21,353168900000.0,27322520000.0,,42349140000.0,12503230000.0,122204300000.0,136591220000.0,5510016000.0,1321959000000.0,,3533728500.0,0.0,167179200000.0
1977,22,252455900000.0,19530970000.0,,22373170000.0,6605492000.0,87355360000.0,76627129999.99998,2614002000.0,476210400000.0,,47676565.0,0.0,80190260000.0
1977,23,345232000000.0,255683800000.00003,,396970400000.0,98975110000.0,40728920000.0,161595010000.0,74960780000.0,1182150000000.0,,4322972000.0,118014300000.0,1040860000000.0
1977,24,57298670000.0,42436220000.0,,65885770000.0,16427049999.999998,6759839000.0,43699210000.00001,42896270000.0,300970000000.0,,1893687500.0,19587000000.0,392937500000.0
1977,25,142341300000.0,24788910000.0,,10946480000.0,2070960000.0000002,127918600000.0,50899143000.0,2252468000.0,511960700000.0,,444450950.0,0.0,11773500000.0
1977,26,42418020000.0,2984183000.0,,17743640000.0,1422929000.0,38690150000.0,23715393000.0,14427240000.0,146477900000.0,,32394150.000000004,0.0,9049635000.0
1978,1,21750480000.0,4552426000.0,,422363300000.0,39894630000.0,4863949000.0,64383805000.0,147004900000.0,271441500000.0,,648922000.0,0.0,43127100000.0
1978,2,204204900000.0,42740550000.0,,3965368000000.0,374551600000.0,45665300000.0,1831284000000.0,1683131000000.0,10110320000000.0,,22573255000.0,0.0,665196900000.0
1978,3,115686900000.00002,6370422000.0,,140278600000.0,9374474000.0,38145350000.0,72071849999.99998,34456120000.0,371061500000.0,,281878150.0,0.0,24314220000.0
1978,4,89590350000.0,4933389000.0,,40269160000.0,2691089000.0,29540570000.0,292292090000.0,40550140000.0,213954200000.0,,756311500.0,0.0,73855440000.0
1978,5,202469100000.0,11149180000.0,,222210000000.0,14849750000.0,66760000000.0,303225090000.0,39042610000.0,479870800000.0,,1304737000.0,0.0,66914940000.0
1978,6,202742400000.0,11164230000.0,,245839600000.0,16428860000.0,66850099999.99999,337237170000.00006,50202650000.0,638739000000.0,,3315583500.0,0.0,100176100000.0
1978,7,111933800000.0,6401442000.0,,85590610000.0,14834250000.0,55562140000.0,54467310000.0,31778970000.0,745890400000.0,,357261750.0,0.0,328619400.0
1978,8,133894099999.99998,9419689000.0,,80365320000.0,6884342000.0,116364500000.0,12022859000.0,9323882000.0,257364200000.0,,600257000.0,0.0,3577816000.0
1978,9,82000110000.0,5768852000.0,,32598210000.000004,2792463000.0,71264520000.0,4808199800.0,3462772000.0,72025960000.0,,429479150.0,0.0,1306784000.0
1978,10,21965740000.0,1545329000.0,,14480520000.0,1240446000.0,19089950000.0,120754180000.0,91744360000.0,479053600000.0,,710946000.0,0.0,29762560000.0
1978,11,612906400000.0,230629800000.0,,2288007000000.0,175200600000.0,161408000000.0,678423379999.9999,284337600000.0,11435250000000.0,,22162635000.0,95751220000.0,967425800000.0
1978,12,420847500000.0,187221100000.0,,203991600000.0,13740510000.0,54186910000.0,99648990000.0,417965800000.0,183276300000.0,,114147150.0,0.0,59451890000.0
1978,13,70563800000.0,26552360000.0,,99446960000.0,7614995000.0,18582870000.0,36308025000.0,7771216000.0,212462700000.0,,228574200.0,11023820000.0,181449900000.0
1978,14,197924000000.0,96602020000.0,,37476100000.0,33713390000.000004,29502750000.0,27953745000.0,437943900000.0,134190200000.00002,,44809935.0,0.0,2892319000.0
1978,15,124441900000.0,60737140000.0,,23562560000.0,21196810000.0,18549430000.0,57728850000.0,390331100000.0,41017610000.0,,133988250.0,0.0,92017300000.0
1978,16,471963900000.0,230354400000.0,,127536000000.00002,114731000000.0,70351410000.0,170591000000.0,2204586000000.0,353403200000.0,,847849500.0,0.0,58139660000.0
1978,17,109944500000.0,6287673000.0,,102692700000.0,17798330000.0,54574660000.0,616689299999.9999,35697210000.0,3938504000000.0,,13490935000.0,0.0,2124886000.0
1978,18,529184600000.0,92158140000.0,,61041650000.0,11672550000.0,452175800000.0,134044410000.0,154035100000.0,27937810000.0,,305974200.0,0.0,55614130000.0
1978,19,102846500000.0,7956608000.0,,19821890000.0,6342421000.0,33262399999.999996,27294985000.0,4589458000.0,161801300000.0,,1650316500.0,0.0,32043620000.0
1978,20,278781400000.00006,99332500000.0,,240478300.0,8244771999.999999,701274000000.0,82388869999.99998,283555300000.0,208614600000.0,,1731589000.0,0.0,531348199999.99994
1978,21,381880700000.0,29543770000.0,,46647310000.0,14925770000.0,123507000000.0,147386140000.0,5821473000.0,1406136000000.0,,4127594500.0,0.0,172565000000.0
1978,22,273788400000.0,21181340000.0,,24716890000.0,7908679000.0,88548030000.0,87662269999.99998,2835802000.0,524628199999.99994,,55418250.0,0.0,84106710000.0
1978,23,349147400000.0,258583600000.00003,,427716100000.0,103357400000.0,40195680000.0,173716229999.99997,78719330000.0,1238416000000.0,,4497568500.0,127154600000.0,1073951000000.0
1978,24,58028540000.0,42976770000.0,,71086730000.0,17178079999.999998,6680551000.0,42810610000.0,42592310000.0,296820600000.0,,1978353500.0,21133180000.0,394296600000.0
1978,25,153288100000.0,26695310000.0,,11970880000.0,2289103000.0,130981099999.99998,53820526000.0,2336297000.0,537755100000.0,,486888150.0,0.0,12128400000.0
1978,26,45757950000.0,3219153000.0,,18502620000.0,1584991000.0,39767250000.0,24542394000.0,14830770000.0,151192100000.0,,35915285.0,0.0,9346762000.0
1979,1,22412180000.0,4690921000.0,,410333700000.0,45345770000.0,5287251000.0,67948364000.0,155028800000.0,287858000000.0,,727838000.0,0.0,43684520000.0
1979,2,210114000000.0,43977340000.0,,3846874000000.0,425116100000.0,49567930000.0,1860800900000.0002,1704379000000.0,10297300000000.0,,25339535000.0,0.0,671546400000.0
1979,3,120711500000.0,6647109000.0,,149336500000.0,11087780000.0,38819470000.0,80102280000.0,36975780000.0,410670100000.0,,327094750.0,0.0,25304200000.0
1979,4,92926990000.0,5117125000.0,,42615070000.0,3164040000.0,29884290000.0,310908820000.0,42404260000.0,227109100000.0,,873220500.0,0.0,75857960000.0
1979,5,210978600000.0,11617760000.0,,236239900000.0,17540100000.0,67848370000.00001,326698530000.0,40961880000.0,519315900000.0,,1521797000.0,0.0,69123160000.0
1979,6,210704000000.0,11602650000.0,,260669500000.0,19353920000.0,67760080000.0,356776250000.00006,51950000000.0,676790600000.0,,3808480500.0,0.0,102201400000.0
1979,7,106578500000.0,6095175000.0,,97160600000.0,16420230000.0,57171460000.0,61282480000.0,33807269999.999996,857783800000.0,,394971450.0,0.0,372307500.0
1979,8,141626000000.00003,9963638000.0,,82245460000.0,7891195000.0,119376000000.0,13093642000.0,9910160000.0,284356200000.0,,677612000.0,0.0,3747229000.0
1979,9,86989750000.0,6119882000.0,,33458719999.999996,3210259000.0,73323330000.0,4955595600.0,3564063000.0,74306250000.0,,489016050.0,0.0,1347948000.0
1979,10,23183150000.0,1630976000.0,,14786750000.0,1418742000.0,19540990000.0,130337930000.0,98228460000.0,528225900000.0,,807833000.0,0.0,30990750000.0
1979,11,625404500000.0,235332600000.0,,2349223000000.0,187000100000.0,159460900000.0,704282100000.0001,292416600000.0,11760720000000.0,,23644860000.0,98313060000.0,978080500000.0
1979,12,426145900000.0,189578200000.0,,222148100000.0,15908030000.0,53982290000.0,105354800000.0,436681300000.0,194077100000.0,,130568549.99999999,0.0,61561330000.0
1979,13,73433920000.0,27632350000.0,,104137300000.0,8289411999.999999,18723630000.0,40658047999.99999,8379136000.0,232957200000.0,,248432050.0,11543750000.0,188034800000.0
1979,14,202488800000.0,98829980000.0,,44714990000.0,29044280000.0,29222030000.0,28788523000.0,447419400000.0,137607600000.0,,37416245.0,0.0,2938360000.0
1979,15,129270400000.0,63093800000.00001,,28546390000.0,18542090000.0,18655560000.0,60042460000.0,408149000000.0,42570720000.0,,113751950.0,0.0,94783520000.0
1979,16,483804100000.0,236133300000.0,,152471900000.0,99036950000.0,69819850000.0,176292580000.00003,2265824000000.0,362450000000.0,,706783500.0,0.0,59080510000.0
1979,17,105760100000.0,6048372000.0,,117772500000.0,19903660000.0,56732460000.0,688895000000.0,37942150000.0,4465239000000.0,,14880065000.0,0.0,2379118000.0
1979,18,562525100000.0,97964420000.0,,65818560000.0,12610770000.0,461375100000.0,130926150000.0,154529800000.0,27376820000.0,,329199900.0,0.0,56451290000.0
1979,19,111966000000.0,8662128000.0,,22255940000.0,7407502000.0,33234780000.0,30483488999.999996,4895350000.0,175645000000.0,,1885661000.0,0.0,33407910000.000004
1979,20,305517400000.0,108858800000.0,,273037300.0,9545929000.0,710007700000.0,88571920000.00002,294406700000.0,220094200000.0,,1978207000.0,0.0,548481600000.0
1979,21,419019900000.0,32417010000.000004,,52788340000.0,17569680000.0,124377300000.0,164878320000.0,6255315000.0,1548611000000.0,,4801099000.0,0.0,180988300000.0
1979,22,301156200000.0,23298610000.0,,28039800000.0,9332558000.0,89391900000.0,100145379999.99998,3095650000.0,587194100000.0,,64511450.0,0.0,88977880000.0
1979,23,354386000000.0,262463400000.0,,451641100000.0,111226900000.0,39668460000.0,185307930000.00003,82155070000.0,1293294000000.0,,4819470000.0,134267200000.0,1106312000000.0
1979,24,59047160000.0,43731180000.0,,75251630000.0,18532420000.0,6609487000.0,44543950000.0,43766630000.0,305337400000.0,,2133161500.0000002,22371350000.0,404663600000.0
1979,25,163588600000.0,28489150000.0,,12958600000.0,2482854000.0,134173099999.99998,57767634000.0,2443205000.0,575029900000.0,,527078000.0,0.0,12588920000.0
1979,26,48555430000.0,3415960000.0,,18996180000.0,1822624000.0,40927190000.0,26426211000.000004,15674430000.0,165538300000.0,,40956675.0,0.0,9771933000.0
1980,1,22059660000.0,4617139000.0,,405676100000.0,44978110000.0,5632250000.0,69297629999.99998,159095600000.0,295747600000.0,,724210000.0,0.0,44103220000.0
1980,2,206570800000.0,43235740000.0,,3798826000000.0,421183300000.0,52741420000.0,1857456900000.0,1700102000000.0,10314250000000.0,,25231005000.0,0.0,680145400000.0
1980,3,129598700000.00002,7136494000.0,,161541800000.0,12109770000.0,39170630000.0,87670409999.99998,39409110000.0,445501800000.0,,358116350.0,0.0,26411530000.0
1980,4,99254830000.0,5465575000.0,,45860610000.0,3437880000.0,29999330000.0,322091190000.0,43964010000.0,234620800000.0,,949716000.0,0.0,77902490000.0
1980,5,226383500000.0,12466050000.0,,255403300000.0,19145970000.0,68423380000.00001,378084410000.00006,44415910000.0,596141600000.0,,1671267500.0,0.0,73004270000.0
1980,6,225501600000.0,12417490000.0,,281082500000.0,21070980000.0,68156820000.00001,353222780000.0,52315290000.0,672195500000.0,,4222058000.0,0.0,105516400000.0
1980,7,111309400000.0,6365734000.0,,108408800000.0,16581900000.0,58307270000.0,61904860000.00001,34483710000.0,862822300000.0,,399236250.0,0.0,376319300.0
1980,8,148415400000.0,10441280000.0,,84499250000.0,8942551000.0,122526800000.0,14274190999.999998,10554940000.0,317276300000.0,,765242000.0,0.0,3924435000.0
1980,9,91428810000.0,6432178000.0,,34476980000.0,3648696000.0,75480570000.0,5315835999.999999,3758203000.0,80859180000.0,,551748500.0,0.0,1406306000.0
1980,10,24245450000.0,1705710000.0,,15161270000.0,1604516000.0,20016230000.0,141981490000.0,105557500000.0,587404600000.0,,905857500.0,0.0,32341970000.0
1980,11,632290200000.0,237923700000.0,,2424747000000.0,191920900000.0,157553500000.0,714707460000.0001,295910300000.0,11910210000000.0,,24059060000.0,101473600000.0,976736600000.0
1980,12,436089400000.0,194001700000.0,,239932800000.0,15791099999.999998,53405300000.0,101535940000.0,427419000000.0,188497700000.0,,130392249.99999999,0.0,60794270000.0
1980,13,75747430000.0,28502900000.0,,109664000000.0,8680006000.0,18874680000.0,33533403000.000004,7617098000.0,204964100000.0,,258948899.99999997,12156390000.0,187952300000.0
1980,14,207526900000.0,101289000000.0,,53319930000.0,38458220000.0,28749640000.0,30122191000.0,464287200000.0,142845800000.0,,46796435.0,0.0,3006139000.0
1980,15,134535400000.0,65663550000.0,,34566210000.0,24931670000.0,18637800000.0,63425200000.0,425256400000.0,44572450000.0,,144240150.0,0.0,98077700000.0
1980,16,496945000000.0,242547100000.0,,182218100000.0,131428999999.99998,68844030000.0,185698990000.0,2355588000000.0,380962800000.0,,890996000.0,0.0,61013990000.0
1980,17,111671300000.0,6386430000.0,,132854400000.00002,20321020000.0,58496840000.0,724339299999.9999,39746030000.0,4629211000000.0,,15154815000.0,0.0,2515562000.0
1980,18,603506600000.0,105101400000.0,,67896180000.0,14443750000.0,470513700000.0,135300239999.99998,158853900000.0,28192550000.0,,371652250.0,0.0,57938010000.0
1980,19,119940200000.0,9279039000.0,,24417650000.0,8971095000.0,33294230000.0,30497226999.999996,4971143000.0,177543100000.0,,2237347500.0,0.0,33754129999.999996
1980,20,320242900000.0,114105600000.0,,318999200.0,10679750000.0,719632600000.0,88229049999.99998,295447100000.0,221021900000.0,,2200439000.0,0.0,553920800000.0
1980,21,452496500000.0,35006890000.0,,58384570000.0,21450610000.0,125608699999.99998,177510640000.0,6612384000.0,1644606000000.0,,5713600000.0,0.0,187618900000.0
1980,22,325749400000.0,25201240000.0,,31063210000.0,11412690000.0,90424900000.0,119954840000.0,3422918000.0,677935600000.0,,76805400.0,0.0,95231020000.0
1980,23,361097100000.0,267433700000.0,,457694200000.0,110548700000.0,39575990000.0,194120200000.0,84734410000.0,1339739000000.0,,4789514000.0,136066700000.00002,1129367000000.0
1980,24,60376430000.0,44715660000.0,,76527730000.0,18484040000.0,6617215000.0,44888040000.0,44032210000.0,307873500000.0,,2107302499.9999998,22750720000.0,406115000000.0
1980,25,176077600000.0,30664130000.0,,13411150000.0,2852993000.0,137275900000.0,59942600999.99999,2516654000.0,596490900000.0,,600125000.0,0.0,12975670000.0
1980,26,51044170000.0,3591047000.0,,19578500000.0,2071992000.0,42140360000.0,27417278000.0,16236190000.0,172193700000.0,,46116720.0,0.0,10083310000.0
1981,1,21966250000.0,4597586000.0,,409689900000.0,43492240000.0,5732966000.0,69597934000.0,160768000000.0,296064500000.0,,699102000.0,0.0,44352790000.0
1981,2,205516600000.0,43015090000.0,,3833065000000.0,406914100000.0,53637720000.0,1918457100000.0,1746272000000.0,10593540000000.0,,24108340000.0,0.0,680843300000.0
1981,3,134016600000.00002,7379767000.0,,173867600000.0,12230540000.0,39781060000.0,93890989999.99998,41609510000.0,470184900000.0,,356805850.0,0.0,26995240000.0
1981,4,102186900000.0,5627031000.0,,49142720000.0,3456895000.0,30332830000.0,316603660000.0,44547780000.0,230053800000.0,,946817000.0,0.0,78310340000.0
1981,5,234142000000.0,12893280000.0,,274939400000.0,19340330000.0,69501980000.0,358358410000.00006,44293570000.0,571136000000.0,,1687219500.0,0.0,73356980000.0
1981,6,232631800000.0,12810120000.0,,301806900000.0,21230300000.0,69053690000.0,340858200000.0,52131140000.0,639652800000.0,,4171596499.9999995,0.0,104849100000.0
1981,7,122677600000.0,7015875000.0,,121620800000.0,17497660000.0,59067600000.0,61503780000.00001,34994660000.0,820676100000.0,,406372050.0,0.0,365593900.0
1981,8,157362600000.0,11070740000.0,,88358930000.0,9819748000.0,125630700000.00002,14095233000.0,10538700000.0,305841900000.0,,829511500.0,0.0,3950523000.0
1981,9,97208670000.0,6838800000.0,,36151480000.0,4017686000.0000005,77606720000.0,5062781000.0,3681976000.0,73979710000.0,,600401000.0,0.0,1410068000.0
1981,10,25662710000.0,1805417000.0,,15826420000.0,1758865000.0,20487870000.0,142344150000.0,107730300000.0,579218800000.0,,984486000.0,0.0,32835570000.0
1981,11,636009800000.0,239323300000.0,,2444136000000.0,199083500000.0,157299500000.0,695792640000.0,292512300000.0,11560440000000.0,,24876255000.0,102285100000.0,974947100000.0
1981,12,440247400000.0,195851500000.0,,253787200000.0,15506170000.0,53333140000.0,105357489999.99998,440432100000.0,194581000000.0,,127556050.0,0.0,62062640000.0
1981,13,77767200000.0,29262920000.0,,112824700000.0,9189972000.0,19233570000.0,40134706999.99999,8558487999.999999,236423700000.0,,274167550.0,12506760000.0,196304900000.0
1981,14,211194800000.0,103079200000.0,,56626410000.0,40986110000.0,28577790000.0,31749451000.0,483421300000.0,148072600000.0,,49427755.0,0.0,3064244000.0
1981,15,139043400000.0,67863780000.0,,37280890000.0,26983850000.0,18814630000.0,67191039999.99999,450976600000.0,46457260000.0,,154597650.0,0.0,101026900000.0
1981,16,506942800000.0,247426700000.0,,193982600000.0,140404300000.0,68596880000.0,197073889999.99997,2466457000000.0,394686000000.0,,937281500.0,0.0,62142310000.0
1981,17,124528100000.0,7121706000.0,,150803500000.0,21696200000.0,59958600000.0,716375900000.0,40467880000.0,3848853000000.0,,14191615000.0,0.0,2370363000.0
1981,18,639168200000.0,111311900000.0,,72739320000.0,16436900000.0,480227100000.0,147610820000.0,167397600000.0,30299530000.0,,414845850.0,0.0,59804410000.0
1981,19,133283600000.0,10311340000.0,,26975230000.0,10060410000.0,33084930000.0,32242573000.0,5175721000.0,186358900000.0,,2502023000.0,0.0,34592520000.0
1981,20,349135100000.0,124400200000.0,,369205500.0,12597180000.0,728435000000.0,89758530000.0,298891600000.0,223794800000.0,,2543045500.0,0.0,559737100000.0
