,wt%,BEV,FCV,HEV,ICE,PHEV,Trolley
midi_bus,2026,377867.22536856576,0.0,107644.97879424875,0.0,0.0,0.0
midi_bus,2027,721675.4680061177,0.0,89214.41563353335,0.0,0.0,0.0
midi_bus,2028,1133031.835778895,0.0,67400.61844128226,0.0,0.0,0.0
midi_bus,2029,1668216.8483455675,0.0,53808.843558139604,0.0,0.0,0.0
midi_bus,2030,2415620.3905462446,0.0,38705.95138988282,0.0,0.0,0.0
midi_bus,2031,2685444.086079199,0.0,21451.197936587563,0.0,0.0,0.0
midi_bus,2032,3040543.288447577,0.0,18457.46953023013,0.0,0.0,0.0
midi_bus,2033,3626081.337713475,0.0,36352.845577588065,0.0,0.0,0.0
midi_bus,2034,3958986.2980482816,0.0,18653.41391764687,0.0,0.0,0.0
midi_bus,2035,4542585.421895355,0.0,17515.35458917285,0.0,0.0,0.0
midi_bus,2036,5289517.087852234,0.0,22500.626289950877,0.0,0.0,0.0
midi_bus,2037,5982755.572786974,0.0,20883.611790648003,0.0,0.0,0.0
midi_bus,2038,6740258.475482572,0.0,16842.182182795917,0.0,0.0,0.0
midi_bus,2039,7672180.627998929,0.0,12328.037728006722,0.0,0.0,0.0
midi_bus,2040,8676423.427628566,0.0,7651.952732119198,0.0,0.0,0.0
midi_bus,2041,9929139.035215545,0.0,6896.968404339425,0.0,0.0,0.0
midi_bus,2042,11249081.132612877,0.0,5474.381734885074,0.0,0.0,0.0
midi_bus,2043,12789503.770399226,0.0,4339.894119439287,0.0,0.0,0.0
midi_bus,2044,14534299.740674252,0.0,3365.208782599848,0.0,0.0,0.0
